lutlens	600+ LUT 預設包，非工具本身
magic-captions	摰?Ｗ???蝷箇 Final Cut Pro workflow extension嚗orks in ?? Final Cut Pro嚗???After Effects 撌亙
magiccaptions	FxFactory ????蝣箇迂??Final Cut Pro workflow extension嚗orks in ?? Final Cut Pro嚗? After Effects host
malcolm-in-the-center	官方標示已停售，且相容性僅列至 AE CC／CS 系列舊版
malcolm-in-the-center	摰璅內撌脣??殷?銝摰寞批?? AE CC嚗S 蝟餃???
malty-closer	??潮?????????嚗??賡??澆銝銝??寧??砍???拇? AE 銝誨
malty-closer	僅用於關閉開啟的合成分頁，功能過於單一且官方版本停留在早期 AE 世代
malty-cuber	官方頁明確標示已停售且不再提供
malty-simple-camera-rig	官方頁明確標示已停售，並建議改用新版 HandyCam
malty-snapshot	官方頁明確標示已停售且不再提供
malty-snapshot	摰??蝣箸?蝷箏歇?銝???靘?
loopmaster	銝?祇??萄蔣?潦??iggle??頧?頠?敺芰??歇?園???Loopy嚗oop Tools Pro 擃漲??
mantra-vr	Mettle 官方產品頁已 404（首頁仍有連結但頁面不存在）
mantra-vr	Mettle 摰?Ｗ??歇 404嚗??????雿??Ｖ?摮嚗?
ignite-pro	FXhome ?寞?憟???190+ ????嚗?
connect-layers-pro	?臬歇?園???Connect Layers ??嚗??虫??Ｗ?
marker-maestro-pro	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?
skew-pro	Good Boy Ninja ?箏?嚗oodboy.ninja/skew-pro嚗??舫??敶望?歇?園???Keystone ??
marker-maestro-pro	查無明確官方產品頁（非 aescripts 上架）
markers-pro	Premiere Pro 專用標記管理工具，非 After Effects 工具
markers-pro	Premiere Pro 撠璅?蝞∠?撌亙嚗? After Effects 撌亙
mask-transformer	???寞?? Maskform 2 擃漲??嚗???啜摰嚗?函?蝮格?????蝘駁?批
mask-transformer	與同批收錄的 Maskform 2 高度重疊；後者更新、更完整，具獨立縮放、傾斜、烘焙與移除控制
maskstolayers	???桃蔗?啣?撅斤??撌脩頛銝?鋆?????Masks to Cropped Layers II 瘨菔?
maskstolayers	拆分遮罩到圖層的功能已由較新且會裁切邊界的 Masks to Cropped Layers II 涵蓋
massrename	?桀???Premiere Pro 撠?寞活??賢?撌亙嚗??嫣?璅內 After Effects ?撠?典
massrename	目前為 Premiere Pro 專用批次重新命名工具，官方仍標示 After Effects 版本尚未推出
match-position	?寥?雿蔭??3D 頧?2D 摨扳?嚗?撌脫?? 3D to 2D Screenspace ??
match-position	匹配位置與 3D 轉 2D 座標，與已收錄的 3D to 2D Screenspace 重複
matchrate	官方標示已停售且不再提供
matchrate	摰璅內撌脣??桐?銝???
matrix	?敺?唳 2013 撟湛?摰?詨捆?批? After Effects CS6嚗歇銝?????
matrix-swiper-photoshop-extension	???Photoshop嚗???After Effects 撌亙
matrix	最後更新於 2013 年，官方相容性只列至 After Effects CS6，已不適合目前版本
matrix-swiper-photoshop-extension	僅支援 Photoshop，不是 After Effects 工具
mechanicus-transitions-for-fcpx	???Final Cut Pro X嚗???After Effects 撌亙
mechanicus-transitions-for-fcpx	僅支援 Final Cut Pro X，不是 After Effects 工具
meshed	Animography ??摮?蝝?嚗??函? After Effects 憭???砍極??
mettle-flux	撌脖誑 Mettle FLUX ?園???third-party.jsonl嚗??銝?Ｗ???
meshed	Animography 動態字型素材，非獨立 After Effects 外掛或腳本工具
mettle-flux	已以 Mettle FLUX 收錄於 third-party.jsonl，避免同一產品重複
mettle-suite	套裝包，Mettle 個別工具已收錄
middle-measure	極小型測量／置中工具
mirror-and-offset	官方標示已停售，並建議改用 Smart Key Reverse
mirror-and-offset	摰璅內撌脣??殷?銝血遣霅唳??Smart Key Reverse
mix-color-layers	?敺?唳 2020 撟港?摰?詨捆?批?? AE 2020嚗隞???祆?港?頞?
mobchain-photoshop-plugin	???Photoshop嚗???After Effects 撌亙
mix-color-layers	最後更新於 2020 年且官方相容性僅列至 AE 2020，現代版本支援不足
mobar	官方頁標示已下架（no longer available）
mobchain-photoshop-plugin	僅支援 Photoshop，不是 After Effects 工具
mobglow-photoshop-plugin	???Photoshop嚗???After Effects 撌亙
mobglow-photoshop-plugin	僅支援 Photoshop，不是 After Effects 工具
mobknife-photoshop-plugin	???Photoshop嚗???After Effects 撌亙
mobknife-photoshop-plugin	僅支援 Photoshop，不是 After Effects 工具
mobo-super-suite	?憭?蝡???瑕憟?嚗??澈???隞?”?批極?瑁???憟?
mobo-super-suite	僅為多個既有獨立產品的銷售套裝，資料庫應收錄各代表性工具而非重複套裝
mocha-pro	已以 Boris FX Mocha Pro 收錄於 third-party.jsonl，避免同一產品重複
mocha-pro	撌脖誑 Boris FX Mocha Pro ?園???third-party.jsonl嚗??銝?Ｗ???
mochaimport-for-nuke	官方標示已停售，且主要用途是 Mocha 與 Nuke 之間的資料交換
mochaimport-for-nuke	摰璅內撌脣??殷?銝蜓閬? Mocha ??Nuke 銋????漱??
mocode	摰璅內撌脣??桐?銝????湔?耨鋆?
modeck-upfront	?? MoDeck ?????桅?隞獢??寞???函雁霅瑞?銝餉? MoDeck ?Ｗ???
monoline-text	?敺?唳 2018 撟港?摰?詨捆?批?? AE CC 2018嚗隞???祆?港?頞?
monotize	摰撌脣?甇Ｗ?冽?靘??撌脫??TYPE 撌亙
mocode	官方標示已停售且不再提供更新或修補
modeck-upfront	同一 MoDeck 服務的停售預付方案；改收錄仍在維護的主要 MoDeck 產品頁
mographae	cloner嚗ffector 撌亙???歇?園???React ??
mographae	cloner＋effector 工具包，與已收錄的 React 重複
monkeysauce	自動觸發音效，與已收錄的 SoundBox 重複
monoline-text	最後更新於 2018 年且官方相容性僅列至 AE CC 2018，現代版本支援不足
monotize	官方已停止單獨提供，功能已整合進 TYPE 工具
more-lively-text	查不到任何官方產品頁或說明
morganite	Animography 字型素材，非獨立 After Effects 外掛或腳本工具
motion-4	Mt. Mograph Motion 4 已由官方改版為已收錄的 Motion Studio
motion-4	Mt. Mograph Motion 4 撌脩摰?寧??箏歇?園???Motion Studio
motion-bro	摰?Ｗ??祇??舫?閮剖??典像?堆?銝餉?鞎拙頧?????單??身??撅祉??身嚗???蝭?
motion-manager	僅支援 Cinema 4D 的關鍵影格與曲線管理工具，不是 After Effects 工具
motion-path-pro	沿運動路徑動畫，與已收錄的 FlowPath 重複
motion-path-pro	瘝輸??楝敺??恬??歇?園???FlowPath ??
motion-presets-for-premiere-pro	???Premiere Pro嚗???After Effects 撌亙
motion-presets-for-premiere-pro	僅支援 Premiere Pro，不是 After Effects 工具
motion-reaction-2	查無明確官方產品頁（非 aescripts 上架）
motion-tweaks	Motion Design School ?箏?嚗?撌脫?? Motion Tools Pro ?????
motion-tweaks	Motion Design School 出品，與已收錄的 Motion Tools Pro 同廠功能重複
motioneer-lite	??箏??寞??Motioneer 摰??蝎曄陛摮?嚗??銴?
move-in-time	摰璅內撌脣??殷?銝摰寞批? AE 2020
motioneer-lite	功能為同批收錄 Motioneer 完整版的精簡子集，避免重複
move-in-time	官方標示已停售，且相容性只列至 AE 2020
move-to	?敺?唳 2022 撟港?摰?詨捆?批? AE 2022嚗隞???祆?港?頞?
movieprint	?函?敶梁??亥孛銵冽??函?撘??敺?唳 2020 撟湛?摰銝西郎????macOS嚗pple Silicon ?航?⊥???
move-to	最後更新於 2022 年且官方相容性只列至 AE 2022，現代版本支援不足
movieprint	獨立影片接觸表應用程式，最後更新於 2020 年，官方並警告近期 macOS／Apple Silicon 可能無法運作
moving-parents	?嗅???撠?穿?AE ?批遣??極?瑕?誨
moving-parents	父子關係小腳本，AE 內建與既有工具可取代
mtlb-make-the-logo-bigger	只會尋找名稱含 logo 的圖層並固定放大，功能過於單一，且相容性只列至 AE CC 2015
mubert-ai-generative-music	官方標示已停售且不再提供
mubert-ai-generative-music	摰璅內撌脣??桐?銝???
multi-parent-rigging	?敺?唳 2020 撟港??詨捆?批? AE 2020嚗隞???祆?港?頞?
multiple-artboard-generator-for-illustrator	???Illustrator嚗???After Effects 撌亙
multi-parent-rigging	最後更新於 2020 年且相容性只列至 AE 2020，現代版本支援不足
multi-replacer	?寞活??嚗?撌脫?? sWITCH嚗niversal Template AutoFill ??
multi-replacer	批次換圖，與已收錄的 sWITCH／Universal Template AutoFill 重複
multiple-artboard-generator-for-illustrator	僅支援 Illustrator，不是 After Effects 工具
mv-convert	僅用於把 32-bit 浮點運動向量轉成 RE:Vision 專用格式，工作流過於專門且極小眾
mvrk-for-after-effects	?敺?唳 2023 撟港?摰?詨捆?批? AE 2023嚗隞???祆?港?頞?
mvrk-for-cavalry	???Cavalry嚗???After Effects 撌亙
mvrk-for-after-effects	最後更新於 2023 年且官方相容性只列至 AE 2023，現代版本支援不足
mvrk-for-cavalry	僅支援 Cavalry，不是 After Effects 工具
mvrk-for-davinci-resolve	???DaVinci Resolve嚗???After Effects 撌亙
mvrk-for-davinci-resolve	僅支援 DaVinci Resolve，不是 After Effects 工具
nano-banana-generative-fill-for-photoshop	???Photoshop嚗???After Effects 撌亙
nano-banana-generative-fill-for-photoshop	僅支援 Photoshop，不是 After Effects 工具
neat-freak	?蝺耨??AEP XML 銝瘜儔???敺?唳 2018 撟氬摰寞批? AE 2020
neat-freak	會離線修改 AEP XML 且無法復原，最後更新於 2018 年、相容性只列至 AE 2020
nexa-bold	Animography ??摮?蝝?嚗??函? After Effects 憭???砍極??
nft	摰?⊥?璁艙??璅內 Coming Soon 銝??芸祕??靘??
morganite	Animography 摮?蝝?嚗??函? After Effects 憭???砍極??
motion-manager	???Cinema 4D ???萄蔣?潸??脩?蝞∠?撌亙嚗???After Effects 撌亙
nexa-bold	Animography 動態字型素材，非獨立 After Effects 外掛或腳本工具
nft	官方惡搞概念頁，標示 Coming Soon 且從未實際提供產品
ninebysixteen	官方標示已停售且不再提供
nn-curves	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?銝璆萄??極??
comp-setting-tool	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?銝璆萄??極??
expression-controller	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?銝璆萄??極??
sennazoli-lines-to-paths	?亦?Ⅱ摰?Ｗ?????aescripts 銝嚗?銝璆萄??極??
rapid-slideshow-presentation-maker	撟餌??芋?輻??嚗?璅⊥?扯釭
nn-curves	查無明確官方產品頁（非 aescripts 上架），且為極小型工具
noodle	Good Boy Ninja ?活閬?蝝??典??恬??歇?園???Delay Motion Pro ??
noodle	Good Boy Ninja 的次要元素跟隨動畫，與已收錄的 Delay Motion Pro 重複
notecraft	???Premiere Pro嚗???After Effects 撌亙
notecraft	僅支援 Premiere Pro，不是 After Effects 工具
nx-3-strip	???DaVinci Resolve Studio嚗???After Effects 撌亙
nx-3-strip	僅支援 DaVinci Resolve Studio，不是 After Effects 工具
nx-artgrade	???DaVinci Resolve ??DCTL ??PowerGrade 撌亙蝯?銝 After Effects 撌亙
nx-artgrade	僅支援 DaVinci Resolve 的 DCTL 與 PowerGrade 工具組，不是 After Effects 工具
obj-sequence-exporter-for-cinema4d	官方產品索引標示已停售，且為 Cinema 4D 專用匯出器
obj-sequence-exporter-for-cinema4d	摰?Ｗ?蝝Ｗ?璅內撌脣??殷?銝 Cinema 4D 撠?臬??
color-wiggle	摰?Ｗ?蝝Ｗ?璅內撌脣???
stardust-superluminal	撌脫? Stardust嚗escripts.jsonl嚗?銝?銴憓??寧??
obj-vertex-export	?敺?唳 2015 撟港??詨捆?批? AE CC 2015嚗隞???祆?港?頞?
obsessive-layers	摰璅內撌脣??殷?銝血遣霅唳??Fresh Trim
obj-vertex-export	最後更新於 2015 年且相容性只列至 AE CC 2015，現代版本支援不足
obsessive-layers	官方標示已停售，並建議改用 Fresh Trim
okomito-next	Animography 字型素材，非獨立 After Effects 外掛或腳本工具
okomito-next	Animography 摮?蝝?嚗??函? After Effects 憭???砍極??
one-click-center	????詨?撅日暺?雿蔭蝘餉??銝剖?嚗??賡??澆銝銝??舀撌脤? Null ??撅?
mtlb-make-the-logo-bigger	?芣?撠?迂??logo ??撅支蒂?箏??曉之嚗??賡??澆銝嚗??詨捆?批? AE CC 2015
one-click-center	僅將所選圖層錨點與位置移至合成中心，功能過於單一且不支援已連接 Null 的圖層
one-click-export	???Premiere Pro嚗edia Encoder嚗???After Effects 撌亙
one-click-export	僅支援 Premiere Pro／Media Encoder，不是 After Effects 工具
oneclickexport-for-photoshop	Photoshop 專用
oneclickexport-for-photoshop	Photoshop 撠
organic-rig-pro	官方頁只有通用樣板文字，查不到實際功能說明
organic-rig-pro	摰??璅???嚗銝撖阡??隤芣?
origami-hexagons-pack-1	???園? Origami ??蝔桀閫雯?潮??摰對??蝡極??
outlined-style-pack-for-animation-composer	摰璅內撌脣??殷?銝 Animation Composer ?見撘???
origami-hexagons-pack-1	僅為同批收錄 Origami 的四種六角網格附加內容，非獨立工具
outlined-style-pack-for-animation-composer	官方標示已停售，且為 Animation Composer 的樣式素材包
overlap	官方標示已停售且不再提供
overlap	摰璅內撌脣??桐?銝???
overset-fixer-pro	???InDesign ?滯?箸?摮耨敺抬?銝 After Effects 撌亙
overset-fixer-pro	僅支援 InDesign 的溢出文字修復，不是 After Effects 工具
p9-scriptui-builder	官方標示已停售且不再提供
p9-scriptui-builder	摰璅內撌脣??桐?銝???
paint-and-stick	官方明確標示不支援 Apple Silicon，現代 macOS 相容性不足
paint-and-stick	摰?Ⅱ璅內銝??Apple Silicon嚗隞?macOS ?詨捆?找?頞?
paint-out	摰璅內撌脣??殷?銝血遣霅唳??Lockdown
paint-out	官方標示已停售，並建議改用 Lockdown
paper-pieces	摰?Ｗ??? Works in ?? Final Cut Pro嚗???質??飛銋?摰?Final Cut Pro
paragraph-on-a-path	已以官方分類頁 URL 收錄 Paragraph on a Path，僅為同產品的舊 sitemap 路徑
paragraph-on-a-path	撌脖誑摰????URL ?園? Paragraph on a Path嚗??箏??Ｗ??? sitemap 頝臬?
parallaxer	一鍵 3D 視差，與已收錄的 AnimateParallax 重複
parallaxer	銝??3D 閬榆嚗?撌脫?? AnimateParallax ??
parallel	???Premiere Pro ???Ⅳ?郊嚗???After Effects 撌亙
parallel	僅支援 Premiere Pro 的時間碼同步，不是 After Effects 工具
parallel-animated-typeface	?桐? Animography ??摮?蝝?嚗??舫 After Effects 撌亙
parallel-animated-typeface	單一 Animography 動態字型素材，不是通用 After Effects 工具
particle-illusion-pro	?函???摮?擃????祇?撌脫? BCC Particle Illusion
particle-illusion-pro	獨立版粒子軟體，效果本體已收錄為 BCC Particle Illusion
particle-pro	??西頃 Stardust ?雿輻嚗惇??Stardust ????閮?
monkeysauce	?芸?閫貊?單?嚗?撌脫?? SoundBox ??
particle-pro	需另購 Stardust 才能使用，屬於 Stardust 的附加預設
pastepath	極小型單一功能腳本（路徑複製貼上）
pastepath	璆萄??銝??單嚗楝敺?鋆質票銝?
path-duplicator	官方相容性僅列至 After Effects CC 2015，現代版本支援不足
path-duplicator	摰?詨捆?批?? After Effects CC 2015嚗隞???祆?港?頞?
permanent-markers-for-premiere-pro	???Premiere Pro嚗???After Effects 撌亙
path-selection-mode	極小型單一功能腳本（路徑點點選方式）
path-selection-mode	璆萄??銝??單嚗楝敺?暺?孵?嚗?
fractal-volume	?歇?園???Fractal Noise 3D ? 3D 蝣耦??嚗??賡?銴?
colume	?歇?園???Light Volume ????嚗?D ??皜脫?嚗????
pattoon	官方相容性僅列至 After Effects 2023，現代版本支援資訊不足
pattoon	摰?詨捆?批?? After Effects 2023嚗隞???祆?渲?閮?頞?
perfect-pitch	???Premiere Pro ?閮????擃?銝 After Effects 撌亙
pattr	FxFactory ??????After Effects 雿?蝷?This product is no longer available嚗惇?撌亙
payhip-1o8i3	AM Reverse Path ?芸?頧?? Mask嚗ezier Shape Path ?孵?嚗歇??ReverseMaskPath?enpal 2 蝑?楝敺極?瑟項??
booth-7923918	AudioGlide ????單??郊?圈????甈⊥?????孵??賣摰銝?游??貊? SyncAudio_To_Precomp ??
payhip-m8ayu	SaaS Panel Kit ??撅斤??踴?蝘颯?蝺????獢遣蝵殷????Liquid Glass 蝟餌絞???UI ?Ｘ撌亙??
payhip-pulse-x	Pulse X ?葉????鋆賬??遣蝡?Null嚗djustment嚗olid ????撣貉???嚗??暹?憭?撌乩?瘚??Ｘ擃漲??
payhip-tmqzs	One Click Liquid Glass ??撠?蝘颯???批撅文極雿?撌脩 MB Liquid Glass ???澈?批遣 Liquid Glass ?瘨菔?
payhip-tnvuy	Project Organizer ????憿撩瑼??冗???斗?券??株?璅惜蝯曹?嚗歇??OrganizerPro 蝑??游?獢?極?瑟項??
payhip-uo18o	Binzii_FastEase 靘?暸雿蔭隤踵?拙??萄蔣?潛?蝺拙?撜啣潘?雿??澈撌脫? Flow?ease?urveConductor 蝑摰?脩?撌亙
perfect-pitch	僅支援 Premiere Pro 的音訊變速保留音高，不是 After Effects 工具
permanent-markers-for-premiere-pro	僅支援 Premiere Pro，不是 After Effects 工具
pftrack-2d-data-importer	官方相容性僅列至 After Effects CC 2019，現代版本支援不足
pftrack-2d-data-importer	摰?詨捆?批?? After Effects CC 2019嚗隞???祆?港?頞?
pixel-cloud	摰璅內撌脣??桐?銝???
photoshop-pro-toolkit-for-stream-deck	Photoshop ??Stream Deck 撌亙??銝 After Effects 撌亙
photoshop-pro-toolkit-for-stream-deck	Photoshop 的 Stream Deck 工具包，不是 After Effects 工具
photoshop-shortcut-icons	Photoshop 快捷鍵圖示素材，不是 After Effects 工具
photoshop-shortcut-icons	Photoshop 敹急?萄?蝷箇???銝 After Effects 撌亙
pioneer	MIDI 旋律/和弦生成器，與 AE 影像製作無關
pixel-bender-accelerator	不支援 Apple Silicon，且官方相容性僅列至 After Effects 2020
pixel-bender-accelerator	銝??Apple Silicon嚗?摰?詨捆?批?? After Effects 2020
pixel-bender-accelerator-for-photoshop	Photoshop 專用版本，不是 After Effects 工具
pixel-bender-accelerator-for-photoshop	Photoshop 撠?嚗???After Effects 撌亙
pixel-cloud	官方標示已停售且不再提供
pixel-extender	沿遮罩延展圖層，與已收錄的 Extendo 重複
pixel-extender	瘝輸蝵拙辣撅?撅歹??歇?園???Extendo ??
pixel-sorter-4-for-photoshop	Photoshop 專用版本，不是 After Effects 工具
pixel-sorter-4-for-photoshop	Photoshop 撠?嚗???After Effects 撌亙
pixie	?函???AI ???渡??蝔?嚗???After Effects 憭????
plumepack	???Premiere Pro ??獢??渲?慦?鋆?撌亙嚗???After Effects 撌亙
pixie	獨立的 AI 圖片整理應用程式，不是 After Effects 外掛或腳本
plexus-obj-sequence-exporter-for-c4d	Cinema 4D 專用 Plexus OBJ 序列匯出器，不是 After Effects 工具
plexus-obj-sequence-exporter-for-c4d	Cinema 4D 撠 Plexus OBJ 摨??臬?剁?銝 After Effects 撌亙
plexus-render-only	? Plexus ??render-only ???賊?嚗??舐蝡???撌亙
plexus-render-only	僅為 Plexus 的 render-only 授權選項，不是獨立效果或工具
plug-n-telligence	官方仍標示 Coming Soon，尚無可用產品可供查證與收錄
plumepack	僅支援 Premiere Pro 的專案彙整與媒體裁切工具，不是 After Effects 工具
pointposition-c4d	Cinema 4D 專用位置通道外掛，不是 After Effects 工具
pointposition-c4d	Cinema 4D 撠雿蔭??憭?嚗???After Effects 撌亙
polka-dots-maker	極小型圓點圖案生成工具
polka-dots-maker	璆萄???暺?獢??極??
easy-clones	2D ??蝟餌絞嚗?撌脫?? React嚗Cloner Pro嚗Cloner ??
polydivider-for-cinema-4d	Cinema 4D 專用多邊形細分工具，不是 After Effects 工具
polydivider-for-cinema-4d	Cinema 4D 撠憭?敶Ｙ敦?極?瘀?銝 After Effects 撌亙
polyline	Motion Boutique 官方頁明列 After Effects，但標示 This product has been discontinued，屬停售工具
polyline	摰????蝷箏歇?銝???靘?湛?銝??曇??舀??撌亙
postproduction-master-for-photoshop	Photoshop 專用後製工具，不是 After Effects 工具
postproduction-master-for-photoshop	Photoshop 撠敺ˊ撌亙嚗???After Effects 撌亙
powersearch	Premiere Pro 專用專案與逐字稿搜尋工具，不是 After Effects 工具
powersearch	Premiere Pro 撠撠???蝔踵?撠極?瘀?銝 After Effects 撌亙
ppro-audio-batch-exporter	Premiere Pro 專用音訊批次匯出器，不是 After Effects 工具
ppro-audio-batch-exporter	Premiere Pro 撠?唾??寞活?臬?剁?銝 After Effects 撌亙
pq-art-parts	Premium Beat ?身閮???嚗??舫 After Effects 憭????
pq-fui-toys	Premium Beat ??FUI ?蝝???銝? After Effects 憭????
pq-grit-kit	Premium Beat ??蝎?????嚗??舫 After Effects 憭????
pq-mo-bits	Premium Beat ????敶Ｙ???嚗??舫 After Effects 憭????
pq-type-boi	Premium Beat ??摮??怎???嚗??舫 After Effects 憭????
plug-n-telligence	摰隞?蝷?Coming Soon嚗??∪?函?靘霅??園?
pq-art-parts	Premium Beat 的設計素材包，不是通用 After Effects 外掛或腳本
pq-fui-toys	Premium Beat 的 FUI 動畫素材包，不是通用 After Effects 外掛或腳本
pq-grit-kit	Premium Beat 的顆粒紋理素材包，不是通用 After Effects 外掛或腳本
pq-mo-bits	Premium Beat 的動態圖形素材包，不是通用 After Effects 外掛或腳本
pq-postperfect	Premium Beat ??鋆質?閬箇???嚗??舫 After Effects 憭????
premiere-pro-shortcut-icons	Premiere Pro 敹急?萄?蝷箇???銝 After Effects 撌亙
pq-postperfect	Premium Beat 的後製視覺素材包，不是通用 After Effects 外掛或腳本
pq-type-boi	Premium Beat 的文字動畫素材包，不是通用 After Effects 外掛或腳本
pre-compose-geek	產品已停止販售，且僅支援到 After Effects CC 2015
pre-compose-pro	?Ｗ?撌脣?甇Ｚ痔?殷?摰??蝷?No Longer Available
pre-compose-pro	產品已停止販售，官方頁標示 No Longer Available
premiere-pro-shortcut-icons	Premiere Pro 快捷鍵圖示素材，不是 After Effects 工具
primitives	?Ｗ?撌脣?甇Ｚ痔?殷?摰??蝷?No Longer Available
primitives	產品已停止販售，官方頁標示 No Longer Available
prism-and-hues-for-final-cut-pro-x	Final Cut Pro X 專用效果，不是 After Effects 工具
prism-and-hues-for-final-cut-pro-x	Final Cut Pro X 撠??嚗???After Effects 撌亙
progradient-plus-gradienthub-bundle	套裝包，兩個工具都已個別收錄
project-cleaner	?Ｗ?撌脣?甇Ｚ痔?殷??敺?啗??詨捆?????2013 撟湛?After Effects CC
project-cleaner	產品已停止販售，最後更新與相容版本停留在 2013 年／After Effects CC
project-item-labels	?撌脩?砍澈?園???Prism 2 瘨菔?嚗?????游?撅扎?獢??柴蝵拙?憭車?芸???閬?
project-item-labels	功能已由本庫收錄的 Prism 2 涵蓋；後者同時支援圖層、專案項目、遮罩及多種自動分類規則
project-sorter	專案素材自動分類，與已收錄的 Project Doctor／Root 重複
project-sorter	撠?蝝??芸???嚗?撌脫?? Project Doctor嚗oot ??
project-sync	?Ｗ?撌脣?甇Ｚ痔?殷??敺摰寧??砍?? After Effects CC 2014
project-sync	產品已停止販售，最後相容版本停留在 After Effects CC 2014
projection	?Ｗ?撌脣?甇Ｚ痔?殷?摰?Ⅱ撱箄降?寧?砍澈撌脫?? Projection 3D
projection	產品已停止販售，官方明確建議改用本庫已收錄的 Projection 3D
prota-typeface	?桐???摮?蝝?嚗??舫 After Effects 憭????
pre-compose-geek	?Ｗ?撌脣?甇Ｚ痔?殷?銝??舀??After Effects CC 2015
prota-typeface	單一動態字型素材，不是通用 After Effects 外掛或腳本
pt-autoexpress	URL alias嚗歇?望摨?pt_AutoExpress ????canonical ???格項??
pt-cropprecomps	URL alias嚗歇?望摨?pt_CropPrecomps ????canonical ???格項??
pt-effectsearch	URL alias嚗歇?望摨?pt_EffectSearch 3 ????canonical ???格項??
pt-importsubtitles	URL alias嚗歇?望摨?pt_ImportSubtitles ????canonical ???格項??
qp-proxyman	?Ｗ?撌脣?甇Ｚ痔?殷??敺摰寧??砍?? After Effects CC 2015
pt-autoexpress	URL alias；已由本庫 pt_AutoExpress 的官方 canonical 頁條目涵蓋
pt-cropprecomps	URL alias；已由本庫 pt_CropPrecomps 的官方 canonical 頁條目涵蓋
pt-effectsearch	URL alias；已由本庫 pt_EffectSearch 3 的官方 canonical 頁條目涵蓋
pt-importsubtitles	URL alias；已由本庫 pt_ImportSubtitles 的官方 canonical 頁條目涵蓋
pushr	Illustrator 與 Cinema 4D 專用橋接工具，相容清單不含 After Effects
pv-feather	RE:Vision Effects 官方 AE 產品索引明示已停售
qp-grade-assistant	??撅內鞎拙嚗?摰?詨捆皜?芸 After Effects CC 2015嚗撩銋隞???祆??
qp-nuclear-lut	摰?詨捆皜?芸 After Effects CC 2015嚗??批遣?脣蔗蝞∠?撌脣之撟??莎?銝??箇隞?誨銵典極??
queuemaster	?敺?唳 2020 撟湛?摰?詨捆皜?芸 After Effects CC 2019嚗?園?隞?渡隞???祉? QueueUp
qp-grade-assistant	雖仍展示販售，但官方相容清單只到 After Effects CC 2015，缺乏現代版本支援
qp-nuclear-lut	官方相容清單只到 After Effects CC 2015，且內建色彩管理已大幅演進，不列為現代代表工具
qp-proxyman	產品已停止販售，最後相容版本停留在 After Effects CC 2015
qualitycontrol	?Ｗ?撌脣?甇Ｚ痔?殷?摰??蝷?No Longer Available
qualitycontrol	產品已停止販售，官方頁標示 No Longer Available
queuemaster	最後更新於 2020 年，官方相容清單只到 After Effects CC 2019；改收錄仍支援現代版本的 QueueUp
quick-access	?敺摰寧??砍?? After Effects 2021嚗撩銋隞???祆??
quick-add	?敺摰寧??砍?? After Effects 2022嚗??頛蝷?銝??箇隞?誨銵典極??
quick-preview	?Ｗ?撌脣?甇Ｚ痔?殷?摰??蝷?No Longer Available
quick-access	最後相容版本停留在 After Effects 2021，缺乏現代版本支援
quick-add	最後相容版本停留在 After Effects 2022，且功能較基礎，不列為現代代表工具
quick-delete-and-reset	極小型批次刪除／重置小工具
quick-delete-and-reset	璆萄??甈∪?歹??蔭撠極??
freegradient	摰撌脫? proGradient嚗?撱?蝷箇 freeGradient ??ａ?鋆踝?嚗roGradient 撌脫??
keyless-zoom	蝮格撌亙嚗?撌脫?? ClickZoom Pro嚗uperZoom ??
quick-matte	AI 去背，與已收錄的 Goodbye Greenscreen 重複
quick-parent-pro	極小型父子級連結工具，AE 內建 pick whip 可取代
quick-parent-pro	璆萄??摮????撌亙嚗E ?批遣 pick whip ?臬?隞?
decomposetext	?????惜嚗?撌脫?? TextExploder ??
quick-preview	產品已停止販售，官方頁標示 No Longer Available
quick-tonemapper	官方相容清單只到 After Effects 2022，缺乏近年版本支援
quick-tonemapper	摰?詨捆皜?芸 After Effects 2022嚗撩銋?撟渡??祆??
pushr	Illustrator ??Cinema 4D 撠璈撌亙嚗摰寞??桐???After Effects
quiver	???Ｗ????Premiere Pro 2020+嚗??賣 timeline clip ?嚗?翰?瑕極?瘀?瘝? After Effects host 霅?嚗?撠?璅??仿?
radnika	?桐??摮?蝝?嚗??舫 After Effects 憭????
rainfx-photoshop-extension	Photoshop 撠 Extension嚗???After Effects 撌亙
radnika	單一動畫字型素材，不是通用 After Effects 外掛或腳本
railway	Good Boy Ninja ?箏?嚗oodboy.ninja/railway嚗?瘝輯楝敺??怨?撌脫?? FlowPath ??
railway	Good Boy Ninja 出品（goodboy.ninja/railway），沿路徑動畫與已收錄的 FlowPath 重複
rainfx-photoshop-extension	Photoshop 專用 Extension，不是 After Effects 工具
random-roller	極小型隨機排序工具
random-roller	璆萄??璈?摨極??
textyle-studio	????身嚗?撌脫?? TextFlex ??
random-wiggler	Premiere Pro 專用工具，相容清單不含 After Effects
random-wiggler	Premiere Pro 撠撌亙嚗摰寞??桐???After Effects
randomizer	?鋡急頛芣?????舀?曆誨 AE ??Randomatic 2 摰瘨菔?
randomizer	功能被本輪收錄且持續支援現代 AE 的 Randomatic 2 完整涵蓋
